date,rank,team,games,wins,losses,draws,win_rate,games_behind,recent_10,streak,home_record,away_record,season,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,streak_type,streak_count,games_played_ratio,remaining_games,home_away_win_diff,month,win_rate_delta_30d,rank_delta_30d,recent20_win_rate,recent30_win_rate,games_behind_5th,wins_to_5th,prev_team_avg,prev_team_runs,prev_team_hits,prev_team_hr,prev_team_rbi,prev_team_tb,prev_team_pa,prev_team_ab,prev_team_obp,prev_team_slg,prev_team_ops,prev_team_bb,prev_team_so,prev_team_era,prev_team_whip,prev_team_runs_allowed,prev_team_er,prev_team_hr_allowed,prev_team_bb_allowed,prev_team_so_pitcher,prev_team_ip,prev_team_errors,prev_team_fpct,prev_team_dp,prev_team_pb,prev_team_sb_allowed,prev_team_cs_defense,prev_team_cs_rate,prev_team_sba,prev_team_sb,prev_team_cs,prev_team_sb_rate,prev_team_oob,prev_team_runner_pko,prev_run_differential,prev_pythagorean_win_rate,prev_k_bb_ratio,prev_iso,prev_bb_rate,prev_top5_hitter_avg,prev_top5_hitter_hr_sum,prev_top5_hitter_rbi_sum,prev_top5_hitter_ops_avg,prev_top3_hitter_ops_avg,prev_ops_concentration,prev_top5_hitter_obp_avg,prev_top5_hitter_slg_avg,prev_top5_pitcher_era_avg,prev_top5_pitcher_whip_avg,prev_top5_pitcher_ip_sum,prev_top5_pitcher_so_sum,prev_ace_era,prev_ace_era_gap,final_rank,postseason
2024-05-08,1,KIA,36,24,12,0,0.667,0.0,5승0무5패,2승,11-0-6,13-0-6,2024,5.0,0.0,5.0,0.5,11.0,0.0,6.0,0.6470588235294118,13.0,0.0,6.0,0.6842105263157895,1,2,0.25,108,-0.0371517027863776,5,0.0,1.0,0.6,0.6333333333333333,-5.5,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-09,1,KIA,37,24,13,0,0.649,0.0,4승0무6패,1패,11-0-6,13-0-7,2024,4.0,0.0,6.0,0.4,11.0,0.0,6.0,0.6470588235294118,13.0,0.0,7.0,0.65,-1,1,0.2569444444444444,107,-0.0029411764705882,5,-0.0429999999999999,0.0,0.55,0.6333333333333333,,,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-10,1,KIA,38,24,14,0,0.632,0.0,4승0무6패,2패,11-0-7,13-0-7,2024,4.0,0.0,6.0,0.4,11.0,0.0,7.0,0.6111111111111112,13.0,0.0,7.0,0.65,-1,2,0.2638888888888889,106,-0.0388888888888888,5,-0.0819999999999999,0.0,0.5,0.6,,,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-11,1,KIA,38,24,14,0,0.632,0.0,4승0무6패,2패,11-0-7,13-0-7,2024,4.0,0.0,6.0,0.4,11.0,0.0,7.0,0.6111111111111112,13.0,0.0,7.0,0.65,-1,2,0.2638888888888889,106,-0.0388888888888888,5,-0.1009999999999999,0.0,0.5,0.6,-3.5,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-12,1,KIA,40,25,15,0,0.625,0.0,4승0무6패,1패,12-0-8,13-0-7,2024,4.0,0.0,6.0,0.4,12.0,0.0,8.0,0.6,13.0,0.0,7.0,0.65,-1,1,0.2777777777777778,104,-0.05,5,-0.125,0.0,0.5,0.5666666666666667,-2.5,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-14,1,KIA,41,25,16,0,0.61,0.0,4승0무6패,2패,12-0-9,13-0-7,2024,4.0,0.0,6.0,0.4,12.0,0.0,9.0,0.5714285714285714,13.0,0.0,7.0,0.65,-1,2,0.2847222222222222,103,-0.0785714285714286,5,-0.168,0.0,0.5,0.5666666666666667,-2.5,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-15,1,KIA,42,26,16,0,0.619,0.0,4승0무6패,1승,13-0-9,13-0-7,2024,4.0,0.0,6.0,0.4,13.0,0.0,9.0,0.5909090909090909,13.0,0.0,7.0,0.65,1,1,0.2916666666666667,102,-0.059090909090909,5,-0.159,0.0,0.5,0.6,-3.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-16,1,KIA,43,26,16,1,0.619,0.0,4승1무5패,1승,13-1-9,13-0-7,2024,4.0,1.0,5.0,0.4,13.0,1.0,9.0,0.5652173913043478,13.0,0.0,7.0,0.65,1,1,0.2986111111111111,101,-0.0847826086956522,5,-0.118,0.0,0.4736842105263157,0.5862068965517241,-3.5,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-17,1,KIA,44,27,16,1,0.628,0.0,5승1무4패,2승,13-1-9,14-0-7,2024,5.0,1.0,4.0,0.5,13.0,1.0,9.0,0.5652173913043478,14.0,0.0,7.0,0.6666666666666666,1,2,0.3055555555555556,100,-0.1014492753623188,5,-0.122,0.0,0.5263157894736842,0.5862068965517241,,,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-18,1,KIA,45,28,16,1,0.636,0.0,5승1무4패,3승,13-1-9,15-0-7,2024,5.0,1.0,4.0,0.5,13.0,1.0,9.0,0.5652173913043478,15.0,0.0,7.0,0.6818181818181818,1,3,0.3125,99,-0.1166007905138339,5,-0.0779999999999999,0.0,0.5263157894736842,0.5862068965517241,,,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-19,1,KIA,46,29,16,1,0.644,0.0,5승1무4패,4승,13-1-9,16-0-7,2024,5.0,1.0,4.0,0.5,13.0,1.0,9.0,0.5652173913043478,16.0,0.0,7.0,0.6956521739130435,1,4,0.3194444444444444,98,-0.1304347826086956,5,-0.0829999999999999,0.0,0.5263157894736842,0.5862068965517241,-4.5,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-21,1,KIA,47,29,17,1,0.63,0.0,5승1무4패,1패,13-1-9,16-0-8,2024,5.0,1.0,4.0,0.5,13.0,1.0,9.0,0.5652173913043478,16.0,0.0,8.0,0.6666666666666666,-1,1,0.3263888888888889,97,-0.1014492753623188,5,-0.0779999999999999,0.0,0.4736842105263157,0.5517241379310345,-4.5,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-22,1,KIA,48,29,18,1,0.617,0.0,5승1무4패,2패,13-1-9,16-0-9,2024,5.0,1.0,4.0,0.5,13.0,1.0,9.0,0.5652173913043478,16.0,0.0,9.0,0.64,-1,2,0.3333333333333333,96,-0.0747826086956522,5,-0.0909999999999999,0.0,0.4736842105263157,0.5172413793103449,-4.5,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-23,1,KIA,49,29,19,1,0.604,0.0,4승1무5패,3패,13-1-9,16-0-10,2024,4.0,1.0,5.0,0.4,13.0,1.0,9.0,0.5652173913043478,16.0,0.0,10.0,0.6153846153846154,-1,3,0.3402777777777778,95,-0.0501672240802676,5,-0.1159999999999999,0.0,0.4736842105263157,0.5172413793103449,-3.5,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-24,1,KIA,50,29,20,1,0.592,0.0,4승1무5패,4패,13-1-10,16-0-10,2024,4.0,1.0,5.0,0.4,13.0,1.0,10.0,0.5416666666666666,16.0,0.0,10.0,0.6153846153846154,-1,4,0.3472222222222222,94,-0.0737179487179487,5,-0.139,0.0,0.4210526315789473,0.4827586206896552,-2.5,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-25,1,KIA,51,30,20,1,0.6,0.0,5승1무4패,1승,14-1-10,16-0-10,2024,5.0,1.0,4.0,0.5,14.0,1.0,10.0,0.56,16.0,0.0,10.0,0.6153846153846154,1,1,0.3541666666666667,93,-0.0553846153846153,5,-0.141,0.0,0.4736842105263157,0.5172413793103449,-3.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-26,1,KIA,52,31,20,1,0.608,0.0,5승1무4패,2승,15-1-10,16-0-10,2024,5.0,1.0,4.0,0.5,15.0,1.0,10.0,0.5769230769230769,16.0,0.0,10.0,0.6153846153846154,1,2,0.3611111111111111,92,-0.0384615384615385,5,-0.1059999999999999,0.0,0.4736842105263157,0.5172413793103449,-4.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-28,1,KIA,53,32,20,1,0.615,0.0,6승0무4패,3승,15-1-10,17-0-10,2024,6.0,0.0,4.0,0.6,15.0,1.0,10.0,0.5769230769230769,17.0,0.0,10.0,0.6296296296296297,1,3,0.3680555555555556,91,-0.0527065527065527,5,-0.0849999999999999,0.0,0.5263157894736842,0.5172413793103449,-5.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-29,1,KIA,54,33,20,1,0.623,0.0,6승0무4패,4승,15-1-10,18-0-10,2024,6.0,0.0,4.0,0.6,15.0,1.0,10.0,0.5769230769230769,18.0,0.0,10.0,0.6428571428571429,1,4,0.375,90,-0.065934065934066,5,-0.0769999999999999,0.0,0.5789473684210527,0.5517241379310345,-6.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-30,1,KIA,55,34,20,1,0.63,0.0,6승0무4패,5승,15-1-10,19-0-10,2024,6.0,0.0,4.0,0.6,15.0,1.0,10.0,0.5769230769230769,19.0,0.0,10.0,0.6551724137931034,1,5,0.3819444444444444,89,-0.0782493368700265,5,-0.047,0.0,0.5789473684210527,0.5517241379310345,-7.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-05-31,1,KIA,56,34,21,1,0.618,0.0,5승0무5패,1패,15-1-11,19-0-10,2024,5.0,0.0,5.0,0.5,15.0,1.0,11.0,0.5555555555555556,19.0,0.0,10.0,0.6551724137931034,-1,1,0.3888888888888889,88,-0.0996168582375478,5,-0.0699999999999999,0.0,0.5263157894736842,0.5172413793103449,-7.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-01,1,KIA,57,35,21,1,0.625,0.0,6승0무4패,1승,16-1-11,19-0-10,2024,6.0,0.0,4.0,0.6,16.0,1.0,11.0,0.5714285714285714,19.0,0.0,10.0,0.6551724137931034,1,1,0.3958333333333333,87,-0.083743842364532,6,-0.042,0.0,0.5789473684210527,0.5172413793103449,-7.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-02,1,KIA,58,35,22,1,0.614,0.0,6승0무4패,1패,16-1-12,19-0-10,2024,6.0,0.0,4.0,0.6,16.0,1.0,12.0,0.5517241379310345,19.0,0.0,10.0,0.6551724137931034,-1,1,0.4027777777777778,86,-0.1034482758620689,6,-0.033,0.0,0.5789473684210527,0.5172413793103449,-6.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-04,1,KIA,59,35,23,1,0.603,0.0,6승0무4패,2패,16-1-13,19-0-10,2024,6.0,0.0,4.0,0.6,16.0,1.0,13.0,0.5333333333333333,19.0,0.0,10.0,0.6551724137931034,-1,2,0.4097222222222222,85,-0.1218390804597701,6,-0.054,0.0,0.55,0.5172413793103449,-6.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-05,1,KIA,60,35,24,1,0.593,0.0,6승0무4패,3패,16-1-14,19-0-10,2024,6.0,0.0,4.0,0.6,16.0,1.0,14.0,0.5161290322580645,19.0,0.0,10.0,0.6551724137931034,-1,3,0.4166666666666667,84,-0.1390433815350389,6,-0.064,0.0,0.5263157894736842,0.4827586206896552,-5.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-06,1,KIA,61,36,24,1,0.6,0.0,6승0무4패,1승,17-1-14,19-0-10,2024,6.0,0.0,4.0,0.6,17.0,1.0,14.0,0.53125,19.0,0.0,10.0,0.6551724137931034,1,1,0.4236111111111111,83,-0.1239224137931034,6,-0.057,0.0,0.5789473684210527,0.5172413793103449,-5.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-07,2,KIA,62,36,25,1,0.59,0.5,5승0무5패,1패,17-1-14,19-0-11,2024,5.0,0.0,5.0,0.5,17.0,1.0,14.0,0.53125,19.0,0.0,11.0,0.6333333333333333,-1,1,0.4305555555555556,82,-0.1020833333333333,6,-0.077,-1.0,0.5263157894736842,0.4827586206896552,-5.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-08,2,KIA,63,36,26,1,0.581,1.5,4승0무6패,2패,17-1-14,19-0-12,2024,4.0,0.0,6.0,0.4,17.0,1.0,14.0,0.53125,19.0,0.0,12.0,0.6129032258064516,-1,2,0.4375,81,-0.0816532258064516,6,-0.068,-1.0,0.5,0.4827586206896552,-4.5,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-09,2,KIA,64,37,26,1,0.587,0.5,4승0무6패,1승,17-1-14,20-0-12,2024,4.0,0.0,6.0,0.4,17.0,1.0,14.0,0.53125,20.0,0.0,12.0,0.625,1,1,0.4444444444444444,80,-0.09375,6,-0.045,-1.0,0.5,0.5172413793103449,-5.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-11,2,KIA,65,37,27,1,0.578,0.5,3승0무7패,1패,17-1-14,20-0-13,2024,3.0,0.0,7.0,0.3,17.0,1.0,14.0,0.53125,20.0,0.0,13.0,0.6060606060606061,-1,1,0.4513888888888889,79,-0.074810606060606,6,-0.047,-1.0,0.45,0.4827586206896552,-4.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-12,1,KIA,66,38,27,1,0.585,0.0,4승0무6패,1승,17-1-14,21-0-13,2024,4.0,0.0,6.0,0.4,17.0,1.0,14.0,0.53125,21.0,0.0,13.0,0.6176470588235294,1,1,0.4583333333333333,78,-0.0863970588235294,6,-0.04,0.0,0.45,0.4827586206896552,-5.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-13,1,KIA,67,38,28,1,0.576,0.0,3승0무7패,1패,17-1-14,21-0-14,2024,3.0,0.0,7.0,0.3,17.0,1.0,14.0,0.53125,21.0,0.0,14.0,0.6,-1,1,0.4652777777777778,77,-0.0687499999999999,6,-0.034,0.0,0.45,0.4827586206896552,-4.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-14,1,KIA,68,39,28,1,0.582,0.0,4승0무6패,1승,17-1-14,22-0-14,2024,4.0,0.0,6.0,0.4,17.0,1.0,14.0,0.53125,22.0,0.0,14.0,0.6111111111111112,1,1,0.4722222222222222,76,-0.0798611111111111,6,-0.037,0.0,0.5,0.5172413793103449,-4.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-15,1,KIA,69,40,28,1,0.588,0.0,5승0무5패,2승,17-1-14,23-0-14,2024,5.0,0.0,5.0,0.5,17.0,1.0,14.0,0.53125,23.0,0.0,14.0,0.6216216216216216,1,2,0.4791666666666667,75,-0.0903716216216216,6,-0.031,0.0,0.55,0.5333333333333333,-4.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
2024-06-16,1,KIA,70,41,28,1,0.594,0.0,6승0무4패,3승,17-1-14,24-0-14,2024,6.0,0.0,4.0,0.6,17.0,1.0,14.0,0.53125,24.0,0.0,14.0,0.631578947368421,1,3,0.4861111111111111,74,-0.100328947368421,6,-0.034,0.0,0.6,0.5517241379310345,-5.0,0.0,0.276,726,1365,101,673,1934,5607,4954,0.345,0.39,0.735,500,957,4.13,1.42,650,583,89,564,980,1269.0,102,0.981,137,12,98,35,26.3,156,122,34,78.2,41,6,76,0.5550645761897942,1.7375886524822697,0.1139999999999999,0.0891742464776172,0.302,40,277,0.79175,0.8093333333333333,1.0222081886117251,0.37025,0.4215,3.58,1.34,171.0,133,3.58,0.0,1,1
